-0.2773500981126141,0.07347280176401118,0.34939668668123147,1.0766265124548787e-16,-3.005700633467634e-17,-7.305350061712447e-17,5.709218085332112e-16,-0.6474896752043695,-6.850013114956414e-19,1.9468645365416214e-16,0.506040543886627,0.08576541351582305,-0.3360431640506515
-0.277350098112615,-0.03175178559268735,0.47092621994512734,2.2841770253385904e-16,1.128369598018911e-16,0.03925184994051811,-0.7060164957536376,-0.018653606606503163,4.9147639971413894e-17,-1.336537475167984e-16,-0.4014976159171112,-0.16978602466428255,0.09960750854698595
-0.27735009811261535,-0.1328261174350987,0.33805788501965234,1.431550432504053e-16,2.2325863723241147e-17,6.34639835814334e-17,-2.2434587679719646e-16,0.6610084862669805,2.888071415330642e-17,-5.562470104404376e-17,0.34645883201485306,0.47748676812179575,-0.0786858122574881
-0.27735009811261474,-0.031751785592687196,0.47092621994512696,1.1661023196573e-16,-1.225246519679286e-16,-0.03925184994051819,0.7060164957536381,-0.018653606606502088,-3.7968272778035136e-17,-1.5224891172632337e-16,-0.40149761591711086,-0.16978602466428255,0.09960750854698608
-0.2773500981126139,0.2743183937188548,-0.08240908470086057,-1.297026320086132e-16,-5.042632050331519e-17,1.1225912947033679e-18,1.2048758833639545e-16,-0.1409278685644827,-1.1179367193378783e-17,9.1216205588971e-17,0.23456053417107936,0.14081724766555856,0.8639017763231788
-0.2773500981126144,0.31556579641603544,-0.17923102648049563,0.2849911624073045,0.04597141158444734,-0.7060164957536379,-0.03925184994051837,0.08171014833673743,2.519900695952174e-16,-0.408248290463863,-0.0751002561189204,-0.03261603621715486,-0.16730507382361914
-0.2773500981126143,0.3155657964160355,-0.17923102648049546,0.28499116240730454,0.04597141158444731,-1.618875284633288e-16,-4.068108841924023e-18,0.08171014833673748,-2.258655014829781e-16,0.8164965809277263,-0.07510025611892078,-0.03261603621715461,-0.16730507382361906
-0.27735009811261435,0.31556579641603555,-0.17923102648049558,0.2849911624073048,0.045971411584447175,0.7060164957536379,0.039251849940518134,0.08171014833673731,-1.248475233055683e-16,-0.40824829046386296,-0.07510025611892047,-0.032616036217154636,-0.16730507382361912
-0.2773500981126142,0.3155657964160353,-0.17923102648049508,-0.8549734872219145,-0.137914234753342,1.6033388946128748e-16,-2.1135658049855052e-16,0.08171014833673737,9.478429241066694e-18,-1.4507463401539365e-16,-0.07510025611892057,-0.03261603621715469,-0.16730507382361912
-0.2773500981126146,-0.3176131645671391,-0.11030018417412314,-9.021085535609429e-17,1.547363577022818e-16,8.338165734626839e-17,-2.549970039643832e-16,0.21926363061568022,-9.322961698594374e-19,1.4010492548538153e-16,0.41381846762378255,-0.7669671021121124,0.049717909873694205
-0.27735009811261513,-0.3653705093197972,-0.2398912122647243,0.06501339374416099,-0.4030383670328833,-4.023577929924328e-16,-5.221791193700465e-17,-0.12712931774925132,-0.7071067811865476,-2.4908463439369783e-16,-0.13249404046214516,0.17764462233537298,-0.009628477229409854
-0.27735009811261513,-0.3653705093197972,-0.2398912122647243,0.06501339374416103,-0.40303836703288354,1.2499814370451655e-16,5.8804390525511e-17,-0.12712931774925132,0.7071067811865475,2.847112176259134e-17,-0.13249404046214516,0.17764462233537298,-0.009628477229409854
-0.277350098112615,-0.3653705093197969,-0.23989121226472412,-0.13002678748832225,0.8060767340657672,3.1581772606196533e-16,2.253378442192845e-16,-0.12712931774925135,1.4596830348006318e-16,-9.273766674749818e-17,-0.1324940404621452,0.17764462233537298,-0.009628477229409854
